ID_publikacji	Autor	Tytul	Wydawnictwo	Rok wydania	Format	Cena	ID_dziedziny
e944	Redakcja: Leszek Patrzalek	Finanse - nowe wyzwania teorii i praktyki. Finanse publiczne. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2011	epub	4.99	d01
e1455	Antoni Ferdynand Ossendowski	Przez kraj ludzi zwierzat i bogow. 	Literatura Net Pl 	2002	epub	5.99	d04
e717	Jerzy Przystawa	Odkryj smak fizyki. 	Wydawnictwo Naukowe PWN 	2013	epub	4.99	d06
e587	Wieslawa J. Kaczor, Maria T. Nowak	Zadania z analizy matematycznej, cz. 2. Funkcje jednej zmiennej rachunek rozniczkowy	Wydawnictwo Naukowe PWN 	2005	epub	4.99	d06
e1137	Nina Oginska-Bulik	Psychologia nadmiernego jedzenia. 	Wydawnictwo Uniwersytetu Lodzkiego 	2004	mobi	4.99	d07
e1174	Edward Pajak	Zarzadzanie produkcja. Produkt, technologia, organizacja	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d01
e1638	Mariusz Zytniewski	Technologie agentowe w organizacjach opartych na wiedzy. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2015	pdf	37.99	d02
a889	Richard Wiseman	59 sekund. Pomysl chwile, zmien wiele 	Biblioteka Akustyczna, 	2013	mp3	28.99	d07
a516	Ken Canfield	Zabawa, nauka, rozwoj. Dla ojcow przedszkolakow. 	Rafal Janus, 	2011	mp3	18.99	d07
e1307	Jack Kerouac	Pic. 	W.A.B. 	2014	multiformat	14.99	d04
e1110	Rafal Janus	Excel w praktyce, 12/15	Wiedza i Praktyka 	2015	epub	59.99	d02
a1416	Praca zbiorowa	Niderlandzki w 1 miesiac. 	LEKTORKLETT 	2009	mp3	33.99	d05
e1967	Wieslawa Korczak, Marianna Trajdos	Wektory, pochodne, calki. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d06
e784	Stefan Zeromski	Syzyfowe prace	ZIELONA SOWA 	2012	mobi	1.99	d04
e568	Andrzej Grzywak, Jerzy Klamka, Pawel Buchwald	Podpis cyfrowy i identyfikacja uzytkownikow w sieci Internet. 	WSB 	2013	pdf	18.99	d02
e1842	Redakcja: Joanna Papinska-Kacperek	Spoleczenstwo informacyjne. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d07
e579	Marek Skomorowski	Wybrane zagadnienia rozpoznawania obrazow. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2013	epub	4.99	d02
a469	Karol May	W Hararze. Rapier i Tomahawk. 	SMPB 	2011	mp3	18.99	d04
e591	Toni Morrison	Dom. 	Swiat Ksiazki 	2013	multiformat	22.99	d04
a437	Brian Tracy	Delegowanie & kontrolowanie. 	MT Biznes 	2014	mp3	19.99	d01
e2064	Jacek Czaputowicz	Teorie stosunkow miedzynarodowych. Krytyka i systematyzacja	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d07
e958	Wieslaw Urban, Dariusz Siemieniako	Lojalnosc klientow. Modele, motywacja i pomiar	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e772	Leokadia Oreziak	Finanse Unii Europejskiej. 	Wydawnictwo Naukowe PWN 	2009	mobi	4.99	d01
a345	Grzegorz Celeban	Skaner Marki. Zdobadz grupe lojalnych klientow. 	The Black Horse 	2013	mp3	35.99	d01
e2011	Rafal Janus	Excel w praktyce, 12/15	Wiedza i Praktyka 	2015	pdf	59.99	d02
e529	Izabela Szolc	Strzez sie psa. 	Oficynka 	2011	multiformat	15.99	d04
e2060	Oscar Wilde	Artysta. 	Imprint sp. z o.o. 	2010	epub	4.99	d04
e1086	Zbigniew Bauer	Dziennikarstwo wobec nowych mediow. Historia, teoria, praktyka	Universitas 	2009	epub	8.99	d07
a1266	Maria Konopnicka	Mendel Gdanski 	Aleksandria 	2012	mp3	8.99	d04
e1791	Janusz Skodlarski, Rafal Matera	Gospodarka swiatowa. Geneza i rozwoj. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d01
e1601	Piotr Porwik	Wybrane metody cyfrowego przetwarzania sygnalow z przykladami programow w Matlabie. 	Uniwersytet Slaski 	2015	pdf	15.99	d02
a807	Marcin Meller	Miedzy wariatami 	Wielka Litera 	2013	mp3	25.99	d03
a294	Adam Szustak OP	Projekt: Jonasz 	RTCK, 	2014	mp3	27.99	d07
e1513	Dariusz Bismor	Programowanie systemow sterowania. narzedzia i metody	Wydawnictwo WNT 	2013	epub	4.99	d02
a1986	Mariusz Szczygiel	Niedziela, ktora zdarzyla sie w srode 	Czarne 	2011	mp3	21.99	d03
a1360	Keith Richards	Zycie. Autobiografia 	Albatros 	2011	mp3	38.99	d03
e703	Luciano Ramalho	Zaawansowany Python. Jasne, zwiezle i efektywne programowanie	Promise 	2016	pdf	132.99	d02
a823	Melchior Wankowicz	Wrzesien zagwiacy 	Heraclon 	2014	mp3	17.99	d03
e830	Karol Sobiesiak, Piotr Sydow	Shadery. Zaawansowane programowanie w GLSL. 	Wydawnictwo Naukowe PWN 	2015	multiformat	27.99	d02
a217	Henryk Sienkiewicz	Bartek zwyciezca 	PROMATEK 	2012	mp3	9.99	d04
e875	Jerzy Zyzynski	Budzet i polityka podatkowa. Wybrane zagadnienia. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d01
e1757	Ewa Kucharska-Stasiak	Nieruchomosc w gospodarce rynkowej. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e1233	Krzysztof Marcinek, Monika Foltyn-Zarychta, Krystian Pera	Ryzyko w finansowej ocenie projektow inwestycyjnych. Wybrane zagadnienia. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	epub	4.99	d01
e1492	Jerzy Hausner	Zarzadzanie publiczne. 	Malopolska Szkola Administracji Publicznej Uniwersytet Ekonomiczny w Krakowie i Wydawnictwo Naukowe Scholar 	2008	pdf	40.99	d01
a1927	Henryk Sienkiewicz	Stary sluga 	PROMATEK 	2012	mp3	9.99	d04
e1586	Redakcja: dr Alicja Moleda	Matematyka-Arkusz egzaminu gimnazjalnego MegaMatma nr 2. 	MEGAWIEDZA 	2012	pdf	9.99	d06
e945	Philip Kotler, Waldemar Pfoertsch	Zarzadzanie marka w segmencie B2B. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e1913	Urszula Oszwa	Dziecko z zaburzeniami rozwoju i zachowania w klasie szkolnej. Vademecum nauczycieli i rodzicow	Oficyna Wydawnicza IMPULS 	2007	pdf	9.99	d07
a1339	Malgorzata Gutowska-Adamczyk	Podroz do miasta swiatel Tom II Rose de Vallenord 	Nasza Ksiegarnia 	2013	mp3	24.99	d04
a1224	Karol May	Ku Mapimi. Pantera Poludnia. 	SMPB 	2011	mp3	18.99	d04
a488	Suzanne Collins	Kosoglos. 	Media Rodzina 	2013	mp3	21.99	d04
e1909	Grzegorz Dydkowski	Integracja transportu miejskiego. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2009	epub	4.99	d01
e1085	Michal Witkowski	Zbrodniarz i dziewczyna. 	Swiat Ksiazki 	2014	multiformat	26.99	d04
e1090	Redakcja: Aleksander Panasiuk, Beata Filipiak	Przedsiebiorstwo uslugowe. Zarzadzanie. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
a1661	Brian Tracy	Przywodztwo 	MT Biznes, 	2014	mp3	28.99	d07
e1905	Dariusz Put	Integracja heterogenicznych zasobow informacyjnych w organizacjach dynamicznych. 	Wydawnictwo Uniwersytetu Ekonomicznego w Krakowie 	2012	epub	4.99	d02
e1490	Stanislaw Burkot	Literatura polska 1939-2009. 	Wydawnictwo Naukowe PWN 	2010	mobi	4.99	d05
e1529	Anna Peck	Konstruowanie historii. Prezentacja i percepcja Polski w amerykanskich podrecznikach akademickich i szkolnych. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2010	epub	4.99	d05
e314	Monika Wojciak	Enklawy wolnosci. Literatura rosyjska w Polsce 1956-1989	Universitas 	2010	pdf	8.99	d05
e239	Waldemar Weglarz, Alicja Zarowska-Mazur	Access 2010. Praktyczny kurs. 	Wydawnictwo Naukowe PWN 	2012	multiformat	13.99	d02
e1766	Redakcja: Roman Milewski, Eugeniusz Kwiatkowski	Podstawy ekonomii. Cwiczenia i zadania. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e499	Miroslawa Czerny	Globalizacja a rozwoj. Wybrane zagadnienia geografii spoleczno-gospodarczej swiata	Wydawnictwo Naukowe PWN 	2005	epub	4.99	d01
e197	Praca zbiorowa	Microsoft Office Word 2010: Egzamin 77-881 Microsoft Official Academic Course. 	Promise 	2015	epub	4.99	d02
a883	Roman Konik, Damian Leszczynski	Chinlandia 	Heraclon 	2014	mp3	17.99	d03
e1005	Wladyslaw Blasiak	Rozwazania o nauczaniu przyrody. 	Wydawnictwo Naukowe Uniwersytetu Pedagogicznego w Krakowie 	2011	epub	4.99	d06
e688	Alex Kava	Ostateczny cel. 	HarperCollins Polska 	2014	multiformat	31.99	d04
e419	Sebastian Rosik	HTML5. Komponenty	Wydawnictwo Naukowe PWN 	2016	multiformat	24.99	d02
e109	Voja Radovanovic	Kwantowa teoria pola w zadaniach. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d06
e1943	Orin Thomas, Peter Ward, Bob Taylor	Egzamin 70-462 Administrowanie bazami danych Microsoft SQL Server 2012 Training Kit. 	Promise 	2016	pdf	94.99	d02
e1924	Michal Szurek	O nauczaniu matematyki. Wyklady dla nauczycieli i studentow. Tom 8. 	GWO 	2006	pdf	15.99	d06
e371	Urszula Kierczak, Janusz Janota	Koncepcja edukacji fizycznej Zdrowie Sport Rekreacja. 	Oficyna Wydawnicza IMPULS 	2013	multiformat	16.99	d07
e855	Jolanta Wilsz	Teoria pracy. Implikacje dla pedagogiki pracy	Oficyna Wydawnicza IMPULS 	2009	pdf	26.99	d07
a2110	Frances Reilly	Diabelskie nasienie Zakonnice zmienily nasze zycie w pieklo. 	Dom Wydawniczy PWN Sp. z o.o. 	2011	mp3	24.99	d03
a1729	Henryk Sienkiewicz	Wspomnienia z Maripozy 	PROMATEK 	2012	mp3	9.99	d04
e401	Bronislawa Dymara, Jadwiga Uchyla-Zroski	Dziecko w swiecie zabawy. Zabawa i radosc w literaturze, muzyce i zyciu codziennym. 	Oficyna Wydawnicza IMPULS 	2009	pdf	19.99	d07
e1516	Eugeniusz Lagiewka	Podstawy dyfrakcji promieni rentgenowskich, elektronow i neutronow. 	Uniwersytet Slaski 	2015	epub	13.99	d06
e318	Wojciech Witkowski	Historia administracji w Polsce 1764-1989. 	Wydawnictwo Naukowe PWN 	2007	epub	4.99	d05
e1826	Redakcja: Andrzej Kaleta, Krystyna Moszkowicz	Zarzadzanie strategiczne w praktyce i teorii. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2010	epub	4.99	d01
e334	Boleslaw Prus	Lalka	SMPB 	2007	mobi	18.99	d04
e1768	Agnieszka Piechocka-Kaluzna, Radoslaw Kaluzny, Agnieszka Kryskiewicz-Burnos	Dokumentacja bieglego rewidenta z badania sprawozdan finansowych. 	Wydawnictwo Naukowe PWN 	2011	epub	4.99	d01
a1603	Elzbieta Zurek	Wystapienia perswazyjne Biznes, media, polityka 	Poltext, 	2013	mp3	33.99	d07
e816	Robert Los, Jacek Reginia-Zacharski	Wspolczesne konflikty zbrojne. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d07
a669	Grzegorz Kasdepke	Co to znaczy... Czesc 1 i 2. 	Biblioteka Akustyczna 	2014	mp3	28.99	d07
e1997	Redakcja: Olga Kowalczyk	Nauki Spoleczne 2. Wspolczesne spoleczenstwa - nadzieje i zagrozenia. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2010	pdf	0	d07
e173	Maria Ekes, Jacek Klopotowski	Zbior zadan z algebry liniowej. 	BEL Studio 	2014	epub	4.99	d06
e1958	Praca zbiorowa	Administrowanie Oracle Enterprise Manager 12c. Poradnik praktyczny	Promise 	2015	pdf	45.99	d02
e1019	Jan Galuszka	Algebraiczne metody w matematyce dyskretnej. 13 wykladow. 	Akademicka Oficyna Wydawnicza EXIT Andrzej Lang 	2013	mobi	4.99	d06
e533	Andrzej Soltysiak	Analiza matematyczna. Czesc 1. 	Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza 	2009	epub	4.99	d06
a1443	Kenneth Blanchard, Spencer Johnson	Nowy jednominutowy menedzer 	MT Biznes, 	2015	mp3	23.99	d07
e500	Augustyn Banka	Spoleczna psychologia srodowiskowa. 	Wydawnictwo Naukowe Scholar 	2002	pdf	32.99	d07
e2071	Redakcja: Witold Chmielarz, Tomasz Parys, Jerzy Kisielnicki	Informatyka@przyszlosci. 	Wydawnictwo Naukowe Wydzialu Zarzadzania Uniwersytetu Warszawskiego 	2013	pdf	24.99	d02
e1553	Aneta Jadowska	Wszystko zostaje w rodzinie. 	FABRYKA SLoW 	2014	multiformat	26.99	d04
a348	Janusz Rolicki	Edward Gierek. Przerwana Dekada 	Heraclon 	2010	mp3	13.99	d03
e2001	Redakcja: Henryk Sroka, Stanislaw Stanek	Creativity Support Systems. SE 88. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2011	pdf	17.99	d02
e938	Tomasz Karpowicz	Kultura jezyka polskiego, t. 3. Wymowa, ortografia, interpunkcja	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d05
e165	Rafal Janus	Excel w praktyce, 2/15	Wiedza i Praktyka 	2015	pdf	59.99	d02
a1953	Juliusz Verne	Tajemnicza wyspa 	QES Agency 	2008	mp3	18.99	d04
a801	Jadwiga Wolowska, Renata Biernacka	Biologia - Ekologia. Ewolucjonizm. 	Marekas Management 	2007	mp3	4.99	d06
a1384	Federica Colombo, Emanuela Marri	Ekspresowy kurs dla poczatkujacych. Wloski. 	LEKTORKLETT 	2009	mp3	47.99	d05
a1025	Stanislaw Grzesiuk	Boso, ale w ostrogach 	Heraclon 	2007	mp3	13.99	d03
e1677	Dorota Sikora	Nagrody i kary w wychowaniu rodzinnym a sytuacja szkolna uczniow gimnazjum. 	Wydawnictwo Uniwersytetu Marii Curie-Sklodowskiej 	2010	epub	4.99	d07
e1518	Wojciech Balus	Gotyk bez Boga? W kregu znaczen symbolicznych architektury sakralnej XIX wieku. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2011	pdf	14.99	d05
a1331	Todd Burpo, Lynn Vincent	Niebo istnieje.. Naprawde! 	Rafael 	2014	mp3	18.99	d03
e218	Jerzy Auksztol, Marta Polit-Szychalewska, Magdalena Chomuszko	Poradnik przedsiebiorcy. KPiR i ryczalt	Wydawnictwo Naukowe PWN 	2015	multiformat	27.99	d02
e853	Claude Farrere	Korsarz z Saint-Malo. 	Literatura Net Pl 	2000	epub	5.99	d04
e398	Hugo Steinhaus	Orzel czy reszka?. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d06
e517	Michal Jasniok, Anna Calek, Grzegorz Polok, Katarzyna Kasperek, Michal Pilat	Zarzadzanie zespolem. Motywacja i dzialanie. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2011	epub	4.99	d01
e474	Ryszard Handke	Poetyka dziela literackiego. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d05
e1882	Wieslaw Domaslawski	Zabytki kamienne i metalowe, ich niszczenie i konserwacja profilaktyczna. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2011	pdf	66.99	d05
a1737	Ks.Marek Dziewiecki	Seksualnosc. Na uslugach milosci. 	RTCK, 	2014	mp3	26.99	d07
e211	Jerzy Kubowski	Elektrownie jadrowe. 	Wydawnictwo WNT 	2013	mobi	4.99	d06
e598	Janusz Wegrzecki	Wplyw, autorytet, dominacja. teorie wladzy i ich struktura	Wydawnictwo Uniwersytetu Kardynala Stefana Wyszynskiego 	2011	pdf	28.99	d05
e1354	Henryk Sienkiewicz	Ogniem i mieczem	Aleksandria 	2008	epub	19.99	d04
e1573	Redakcja: Marian Gorynia, Ewa Lazniewska	Kompendium wiedzy o konkurencyjnosci. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d01
e1841	Rafal Janus	Excel w praktyce, 10/14	Wiedza i Praktyka 	2014	epub	91.99	d02
e1886	Pawel Szroeder	Fizyka powierzchni miedzyfazowej wegli niskowymiarowych i roztworow jonowych. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2013	pdf	21.99	d06
e1327	Jozef Banas	Podstawy matematyki dla ekonomistow. 	Wydawnictwo WNT 	2005	mobi	4.99	d06
e1173	Veit Etzold	Ciecie. 	AKURAT 	2014	multiformat	23.99	d04
a2004	Redakcja: Praca zbiorowa	Dzieje apostolskie. 	Rafael 	2013	mp3	14.99	d05
e1968	Stendhal	Kroniki wloskie. Vanina Vanini. Ksiezna Palliano. Wiktoria Accoramboni	Armoryka 	2014	multiformat	10.99	d04
e905	Rafal Janus	Excel w praktyce, 10/15	Wiedza i Praktyka 	2015	pdf	59.99	d02
e1063	Redakcja: Katarzyna Winkowska-Nowak, Edyta Pobiega, Robert Skiba	GeoGebra. Innowacja edukacyjna kontynuacja	Wydawnictwo Akademickie SEDNO 	2013	pdf	37.99	d02
e914	Redakcja: Aleksandra Sulik-Gorecka	Wycena transakcji pomiedzy podmiotami powiazanymi. Ceny transferowe. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	epub	4.99	d01
a1989	Carla Montero	Wiedenska gra 	Rebis 	2014	mp3	27.99	d04
e1903	Jewgienij M. Lifszyc, Lew P. Pitajewski	Kinetyka fizyczna. 	Wydawnictwo Naukowe PWN 	2013	epub	4.99	d06
e792	Red. Malgorzata Bednarczyk	Konkurencyjnosc malych i srednich przedsiebiorstw na polskim rynku turystycznym. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2006	epub	4.99	d01
e1239	Jerzy Kasprzyk	Programowanie sterownikow przemyslowych. 	Wydawnictwo WNT 	2012	pdf	4.99	d02
a347	Marika Krajniewska	Biale noce 	Papierowy Motyl 	2017	mp3	28.99	d04
e2102	Jargen Habermas	Strukturalne przeobrazenia sfery publicznej. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d07
e590	Mitch Tulloch	Instalowanie i konfigurowanie Windows Server 2012 R2 Poradnik szkoleniowy. 	Promise 	2016	pdf	104.99	d02
a1024	Maciej Bennewicz	Bogactwo i szczescie 	Biblioteka Akustyczna, 	2014	mp3	28.99	d07
e624	Francois Villon	Wielki Testament. Le Grant Testament. 	Armoryka 	2014	multiformat	6.99	d04
e1705	Michal Heller	Bog i geometria. Gdy przestrzen byla Bogiem. 	Copernicus Center Press 	2015	multiformat	33.99	d06
e311	Redakcja: Miroslaw Wypych, Stanislaw Wieteska	W poszukiwaniu efektywnosci finansow publicznych. 	Wydawnictwo Uniwersytetu Lodzkiego 	2009	epub	4.99	d01
a947	Jacek Fedorowicz	Ja, jako wykopalisko 	Swiat Ksiazki 	2011	mp3	25.99	d03
e1044	Krystyna Bienkowska-Lipinska, Dominik Jagiello, Rafal Maj	Matematyka 2. 	Osrodek Ksztalcenia na Odleglosc Politechniki Warszawskiej OKNO 	2010	pdf	0	d06
a1387	Rosario Garcia Brisa	Ekspresowy kurs dla srednio zaawansowanych. Hiszpanski. 	LEKTORKLETT 	2009	mp3	47.99	d05
e308	Andrzej Jaskulski	Autocad 2010/LT2010+. Kurs projektowania parametrycznego i nieparametrycznego 2D i 3D. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d02
a1198	Jerzy Antczak	Noce i dnie mojego zycia 	Heraclon 	2015	mp3	17.99	d03
e1934	Marek M. Dziekan	Dzieje kultury arabskiej. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d05
e1947	Iwona Kowalska, Beata Guzowska	Sprawdziany. Matematyka. Klasa II. 	LITERAT HENRYK PLONCZYNSKI 	2012	pdf	5.99	d06
e1907	Anna Wrobel	Miedzynarodowa wymiana uslug. 	Wydawnictwo Naukowe Scholar 	2009	pdf	27.99	d07
a1727	Witold Kiezun	Niezapomniane twarze 	Poltext 	2014	mp3	23.99	d03
e178	Jan Wiktor Sienkiewicz	Sztuka w poczekalni. Studia z dziejow plastyki polskiej na emigracji 1939-1989	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2012	pdf	45.99	d05
e900	Marcin Podlewski	Happy End. 	Studio Truso 	2014	multiformat	23.99	d04
e1374	Wayne L. Winston	Microsoft Excel 2013. Analiza i modelowanie danych biznesowych. 	Promise 	2016	pdf	75.99	d02
e446	Radoslaw Zenderowski, Krzysztof Cebul, Mateusz Krycki	Miedzynarodowe stosunki kulturalne. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d07
e1556	Juliusz Slowacki	Kordian 	Aleksandria 	2012	epub	8.99	d04
e1422	Jerzy Brzezinski, Malgorzata Toeplitz-Winiewska	Etyka zawodu psychologa. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d07
a1557	Ken Canfield	Tworzenie wiezi. Dla ojcow niemowlat 	Rafal Janus, 	2013	mp3	18.99	d07
e841	Robert Piotrowski	Demon Maxwella Dzieje i filozofia pewnego eksperymentu. 	Wydawnictwo Akademickie Dialog 	2014	multiformat	19.99	d06
e445	Robert M. Hazen	Historia Ziemi. Od gwiezdnego pylu do zyjacej planety. 	Proszynski Media 	2014	multiformat	26.99	d06
a104	Andrzej Sarwa	O stygmatach, mumiach i innych niezwyklych zjawiskach. 	Armoryka 	2009	mp3	8.99	d05
e1928	Leszek Sykulski	Geopolityka.Slownik terminologiczny. 	Wydawnictwo Naukowe PWN 	2009	mobi	4.99	d05
a2086	Jaroslaw Kaniewski	Marilyn Monroe - blondynka, ktora wiedziala za duzo 	Audioclub.pl/Bellona 	2006	mp3	11.99	d03
e1473	Andrzej Galganek	Historia teorii stosunkow miedzynarodowych. 	Wydawnictwo Naukowe PWN 	2009	mobi	4.99	d05
e379	Jakub Kudlinski	52 najlepsze triki w Excelu, czyli jak szybciej wykonac obliczenia. 	Wiedza i Praktyka 	2016	pdf	54.99	d02
e824	Adam Switonski	Klasyfikacja wielomodalnych danych ruchu. 	Wydawnictwo Polsko-Japonskiej Akademii Technik Komputerowych 	2014	pdf	13.99	d02
e1279	Henryk Hampel	Kosmiczne Uniwersalium. Geneza i ewolucja cyklicznego dualnego Wszechswiata. 	Wydawnictwo e-bookowo 	2014	pdf	16.99	d06
e1687	Maria Skublewska-Paszkowska	Programowanie mobilne iOS. 	Politechnika Lubelska 	2015	pdf	0	d02
e1793	Leonard Lobel, Eric D. Boyd	Microsoft Azure SQL Database Krok po kroku. 	Promise 	2016	pdf	85.99	d02
e1769	Eric Weinstein	Magia Ruby. Programowanie na wesolo	Wydawnictwo Naukowe PWN 	2016	multiformat	38.99	d02
e1302	Pawel Bitka Zapendowski	Moj Aniol Stroz. Antologia. 	Wydawnictwo e-bookowo 	2010	pdf	9.99	d04
e491	Beata Guzowska	Ucze sie liczyc. 8-10 lat. Lamiglowki Mnozenie i dzielenie do 100. 	LITERAT HENRYK PLONCZYNSKI 	2009	pdf	4.99	d06
e1094	Redakcja: Magdalena Kizeweter, Andrzej Kopczynski	Jakosc i ocena tlumaczenia. 	Academica Wydawnictwo SWPS 	2009	epub	4.99	d05
e1715	Czeslaw Domanski, Dorota Pekasiewicz, Aleksandra Baszczynska, Anna Witaszczyk	Testy statystyczne w procesie podejmowania decyzji. 	Wydawnictwo Uniwersytetu Lodzkiego 	2014	pdf	20.99	d02
e201	Ireneusz Gosciniak	Nowe ujecie wybranych zagadnien optymalizacji. 	Uniwersytet Slaski 	2014	mobi	15.99	d02
e434	Lukasz Mscislawski	Wyzwania realizmu. Strukturalne i konceptualne zagadnienia teorii kwantow.	Copernicus Center Press 	2014	multiformat	42.99	d06
e1982	Redakcja: Piotr Mitzner, Anna Szczepan-Wojnarska	Hiob biblijny. Hiob obecny w kulturze. 	Wydawnictwo Uniwersytetu Kardynala Stefana Wyszynskiego 	2010	pdf	27.99	d05
a1400	Homer	Iliada 	SMPB 	2006	mp3	18.99	d04
a694	Jacek Hugo-Bader	Biala goraczka 	Czarne 	2012	mp3	23.99	d03
e1926	Krzysztof Maurin	Analiza, cz. 2. Ogolne struktury matematyki, funkcje algebraiczne, calkowanie	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d06
e964	Lukasz Golebiewski	E-ksiazka- book. Szerokopasmowa kultura. 	Biblioteka Analiz 	2009	pdf	10.99	d05
e1197	Ryszard Kaczmarek	Historia Polski 1914-1989. 	Wydawnictwo Naukowe PWN 	2010	multiformat	44.99	d05
a1546	Jan Osiecki, Zbigniew Religa	Religa. Czlowiek z sercem w dloni 	Proszynski Media 	2015	mp3	23.99	d03
e787	Henryk Szydlowski	Pracownia fizyczna wspomagana komputerem. 	Wydawnictwo Naukowe PWN 	2003	epub	4.99	d06
e2028	Jan Grabowski	Puc, Bursztyn i goscie. 	Nasza Ksiegarnia 	2010	epub	11.99	d04
a415	Adam Mickiewicz	Konrad Wallenrod 	Aleksandria 	2012	mp3	8.99	d04
a599	Charles Dickens	Opowiesc wigilijna. 	Media Rodzina 	2013	mp3	20.99	d07
a956	Ivan Gonczarow	Oblomow. 	Heraclon 	2014	mp3	17.99	d04
e1612	Henryk Sienkiewicz	Pan Wolodyjowski. 	SMPB 	2010	epub	18.99	d04
e1038	Krzysztof Tkaczyk, Magdalena Daroch	Gramatyka jezyka niemieckiego z cwiczeniami. 	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d05
a1961	Marcel Proust	W poszukiwaniu straconego czasu. Tom II: W cieniu zakwitajacych dziewczat. 	Heraclon 	2014	mp3	17.99	d04
e352	Radoslaw Kaluzny	Pomiar ryzyka kredytowego banku. Aspekty finansowe i rachunkowe	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d01
e411	Redakcja: Wanda Ronka-Chmielowiec	Ubezpieczenia emerytalne, spoleczne i metody aktuarialne. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2010	epub	4.99	d01
e1118	Miroslaw J. Leszka	Konstantynopol - Nowy Rzym. Miasto i ludzie w okresie wczesnobizantyjskim. 	Wydawnictwo Naukowe PWN 	2011	epub	4.99	d05
a1911	Henryk Sienkiewicz	Ogniem i mieczem	Heraclon 	2007	mp3	13.99	d04
e438	Agnieszka Kozyra	Samurajskie chrzescijanstwo. W poszukiwaniu tozsamosci japonskiego chrzescijanina.	Wydawnictwo Akademickie Dialog 	1995	epub	4.99	d05
e212	Wlodzimierz Stanislawski, Damian Raczynski	Programowanie systemowe mikroprocesorow rodziny x86. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d02
e1670	Carlo Collodi	Pinokio  	ZIELONA SOWA 	2012	epub	1.99	d04
e1748	Roman Michalowski	Historia powszechna. Sredniowiecze. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d05
e1053	Katarzyna Januszkiewicz	Rozwoj zawodowy pracownika. Szanse i zagrozenia	Wydawnictwo Uniwersytetu Lodzkiego 	2009	epub	4.99	d07
e1000	Aleksandra Jasinska-Kania, Slawomir Lodzinski	Obszary i formy wykluczenia etnicznego w Polsce. Mniejszosci narodowe, imigranci, uchodzcy	Wydawnictwo Naukowe Scholar 	2009	pdf	23.99	d07
a1426	Stanislaw Ignacy Witkiewicz	Szewcy 	Aleksandria 	2015	mp3	8.99	d04
e957	Mariusz Dworsatschek	Wladyslaw II Wygnaniec. 	Universitas 	2009	pdf	5.99	d05
a525	Fabian Blaszkiewicz	Tozsamosc Snajpera 	RTCK, 	2013	mp3	27.99	d07
